datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,Model: Sedge+VWC,Model: Sedge+Grass,Model: PPFD_Avg+Sedge+VWC,Model: AirTC_Avg+Sedge+VWC,Model: Sedge+VWC+Grass,Model: PPFD_Avg+Sedge+VWC+Grass,Model: AirTC_Avg+Sedge+VWC+Grass,BestModel: Sedge+VWC
2016-07-25 06:00:00,4.919437,6.8645344,6.077312,5.804411,6.6078057,10.01023,5.939681,6.4545507,5.8922577,6.169297,6.3758745,5.4073253,5.5301933,5.1291637,6.3847694,5.8911257
2016-07-25 06:30:00,4.801949,6.8743615,6.076764,5.780989,6.5905614,10.071556,5.8841624,6.4519835,5.8651495,6.159914,6.404578,5.3795424,5.49278,5.067377,6.2628107,5.8639975
2016-07-25 07:00:00,4.882583,6.8781896,6.068148,5.7812514,6.573317,9.804206,5.867703,6.4426737,5.8700333,6.1187224,6.408439,5.363855,5.486105,5.0782676,6.2213964,5.868873
2016-07-25 07:30:00,4.8717446,6.8989735,6.0623617,5.7815137,6.573317,9.536857,5.769631,6.436429,5.8703876,6.0623274,6.079325,5.371665,5.5196657,5.110972,6.319179,5.8692274
2016-07-25 08:00:00,4.9046516,6.9007697,6.057031,5.781089,6.573317,9.4487095,5.7565,6.4306197,5.8698134,6.035633,6.0495443,5.3788266,5.5309615,5.121829,6.3269844,5.8686533
2016-07-25 08:30:00,4.81844,6.9843616,6.037921,5.7806635,6.5646944,9.360563,5.6769404,6.4098864,5.8715043,6.0089383,5.779087,5.390898,5.5221386,5.1264973,6.2137427,5.8703394
2016-07-25 09:00:00,4.6187525,6.992005,6.0276203,6.325925,6.5560727,9.818429,6.1680503,6.444695,6.535592,6.5474043,6.1542535,5.4193077,5.19876,5.072715,5.7653947,6.5346975
2016-07-25 09:30:00,4.7388587,7.0315742,6.019426,6.2489657,6.5560727,9.471053,6.0974417,6.429332,6.4683895,6.450656,5.980462,5.4263716,5.277183,5.081749,5.8370237,6.467456
2016-07-25 10:00:00,4.9179015,7.0357375,5.9988923,6.160484,6.5560727,8.464401,5.739615,6.3996344,6.3868313,6.1038804,5.4119434,5.449464,5.4438467,5.200957,6.2455688,6.385851
2016-07-25 10:30:00,4.7715864,7.134989,5.986066,6.2056336,6.5646944,9.244487,5.9563293,6.389548,6.436832,6.377715,5.6575522,5.4827356,5.345359,5.173201,5.7525506,6.4358807
2016-07-25 11:00:00,4.6666217,6.882937,5.9716635,6.1351876,6.573317,6.2366147,5.4770603,6.368011,6.3481307,5.631525,4.906207,5.512154,5.6352887,5.015966,6.905003,6.3471465
2016-07-25 11:30:00,4.728789,6.900226,5.95305,6.0647407,6.573317,6.325705,5.3979473,6.3419137,6.2529716,5.397347,4.835668,5.548565,6.333489,5.3142123,5.9766827,6.251952
2016-07-25 12:00:00,4.85303,8.939219,5.9318767,6.2970524,6.573317,8.077826,6.6926985,6.338565,6.5229416,6.118826,4.9359646,5.5741296,5.471272,5.283371,5.961546,6.5220413
2016-07-25 12:30:00,4.6194367,8.168261,5.9169106,6.368627,6.573317,6.0010004,5.9978676,6.328363,6.5851684,5.956183,4.559217,5.62177,5.643457,4.7342343,6.621241,6.5843043
2016-07-25 13:00:00,4.556707,7.9127746,5.908202,6.381903,6.573317,5.4464836,5.80481,6.3196816,6.5929465,5.9700723,4.5969086,5.671867,6.196009,4.934443,6.336608,6.5920873
2016-07-25 13:30:00,4.961439,8.795722,5.908666,6.568889,6.5905614,6.7399096,7.040792,6.3228416,6.7150645,6.145347,5.243473,5.7128477,5.5658975,5.015394,6.2716494,6.7142777
2016-07-25 14:00:00,6.643333,11.125377,5.917005,6.370506,6.6078057,7.488158,9.036493,6.294226,6.611391,6.0273576,7.8201413,5.822663,5.5933657,5.0674205,5.9757295,6.610546
2016-07-25 14:30:00,5.49881,10.027184,5.924911,6.3458867,6.5905614,5.996377,7.964403,6.275737,6.5781455,5.9159207,6.1753592,5.912116,5.672497,4.907413,6.2166862,6.5772796
2016-07-25 15:00:00,4.9888806,8.924215,5.920311,6.3509026,6.573317,7.363076,6.8093796,6.2857556,6.5699644,5.970833,5.0248566,5.8513045,5.537059,5.0587363,5.9012575,6.569092
2016-07-25 15:30:00,5.3029428,9.67826,5.924719,6.4005227,6.581939,6.312361,7.7234707,6.279833,6.610136,5.970652,5.778123,5.903783,5.6038074,4.750424,6.119562,6.6092877
2016-07-25 16:00:00,8.403227,12.786104,5.944371,6.3931165,6.5905614,6.7073846,10.690444,6.1462555,6.612077,5.93368,10.058313,6.1724873,5.606228,6.3624477,5.6263456,6.6112313
2016-07-25 16:30:00,9.507138,13.655002,5.9584517,6.2721157,6.5991836,7.386964,11.294873,5.975472,6.5200076,5.8985,10.945436,6.3802915,5.6298895,6.384754,5.206078,6.519109
2016-07-25 17:00:00,6.873139,11.568419,5.946929,6.3594675,6.6078057,6.2378283,9.428244,6.106565,6.6025653,5.92159,8.4083,6.218407,5.6719613,5.6258373,5.7233152,6.601716
2016-07-25 17:30:00,5.2053876,9.227578,5.94267,6.3181133,6.5905614,7.5015097,7.071002,6.1153054,6.553893,5.967027,5.23574,6.1549497,5.5746245,5.0821643,5.495475,6.553013
2016-07-25 18:00:00,4.9681225,7.469732,5.9349995,6.3476105,6.573317,5.4252048,5.66666,6.202496,6.5670896,5.916134,4.795161,6.0357647,6.119074,4.995411,6.0778084,6.566215
2016-07-25 18:30:00,5.4637012,7.2842927,5.932809,6.4787264,6.5905614,7.475183,5.819519,6.267381,6.662237,6.1374464,4.972353,6.0019617,5.5220594,5.2308946,5.696842,6.66142
2016-07-25 19:00:00,5.2745624,6.890628,5.932997,6.2532554,6.6078057,8.337478,5.6008716,6.155126,6.4985576,6.154499,5.013258,6.03057,5.5387616,5.493297,5.373039,6.4976497
2016-07-25 19:30:00,5.256196,7.503288,5.9434614,6.2208824,6.616428,8.619991,5.4867954,6.04158,6.452563,6.207884,4.6973925,6.1863976,5.537871,5.580648,5.053497,6.451643
2016-07-25 20:00:00,5.06527,6.8165364,5.939994,6.1984415,6.6250505,8.811195,5.567845,6.056412,6.419985,6.243509,5.039813,6.142706,5.5440097,5.501826,5.017382,6.419058
2016-07-25 20:30:00,4.928415,7.1245637,5.933561,6.2239485,6.616428,8.700472,5.9990935,6.130064,6.4567046,6.2348113,5.734834,6.045019,5.526352,5.266939,5.165322,6.455786
2016-07-25 21:00:00,5.91686,6.917076,5.927408,6.4239135,6.6078057,7.107551,6.2734795,6.275546,6.6426826,6.0085864,6.453933,5.9434495,5.620801,5.938228,5.9619064,6.641856
2016-07-25 21:30:00,5.075214,6.8890076,5.922476,6.227396,6.6078057,8.674728,6.1600966,6.229149,6.4636264,6.2304206,6.577222,5.8975224,5.5079236,5.435806,5.345145,6.462705
2016-07-25 22:00:00,4.5839376,6.8810725,5.9185095,6.239921,6.6078057,9.634789,6.1346574,6.272361,6.4805455,6.4645185,6.6818304,5.850147,5.381339,5.109851,4.8866763,6.4796305
2016-07-25 22:30:00,4.587782,6.8754945,5.9188943,6.3111486,6.5905614,9.626774,6.135971,6.2853603,6.5478115,6.5134153,6.687179,5.843241,5.3100324,5.0702915,4.827811,6.546928
2016-07-25 23:00:00,6.22318,6.871952,5.915715,6.4070387,6.573317,5.7968435,6.148401,6.298983,6.6076736,6.0190063,6.6782937,5.7937856,5.720879,6.5554876,6.4170637,6.606823
2016-07-25 23:30:00,4.494526,6.866488,5.9137034,6.2210555,6.5646944,9.75683,6.0750203,6.2885933,6.4502983,6.4663587,6.7224154,5.7838116,5.2738705,5.04431,4.780509,6.4493556
2016-07-26 00:00:00,4.490715,6.865295,5.9098687,6.458568,6.5560727,9.88836,6.134459,6.3140936,6.625304,6.6279845,6.693025,5.716119,5.143679,4.9634657,4.7434373,6.6244617
2016-07-26 00:30:00,4.96983,6.861356,5.9774156,6.25258,6.54745,9.385014,6.0657697,6.384137,6.4652653,6.440631,6.729083,5.4695077,5.2662754,5.260747,5.5566287,6.464329
2016-07-26 01:00:00,4.7413173,6.858004,6.0289598,6.419169,6.538828,10.150058,6.099417,6.452577,6.5896587,6.6417494,6.7192545,5.394138,5.082382,4.9017854,5.564127,6.5887933
2016-07-26 01:30:00,4.617668,6.8557873,6.063044,6.8912144,6.5043387,10.538729,6.1816173,6.514269,6.7792377,6.959528,6.657718,5.3087854,4.4689226,4.7646246,5.6975,6.779343
2016-07-26 02:00:00,4.6653256,6.8542895,6.0710793,6.5959044,6.46985,10.363067,6.1221733,6.508191,6.6429653,6.7510777,6.6535964,5.2342777,4.6858644,4.7429986,5.701204,6.6421227
2016-07-26 02:30:00,4.7308455,6.8533893,6.075366,6.3454857,6.4526052,10.133927,6.0649333,6.498055,6.477307,6.600021,6.6638494,5.1921287,4.9087863,4.8133736,5.7374687,6.476366
2016-07-26 03:00:00,4.346598,6.8530173,6.0783896,6.6378045,6.435361,10.722005,6.1261215,6.518479,6.642393,6.834758,6.621602,5.171262,4.4054418,4.621415,5.391601,6.6415462
2016-07-26 03:30:00,5.2266126,6.8535924,6.0586476,6.3572073,6.435361,9.102517,6.069288,6.4809365,6.474982,6.481007,6.6435003,5.187951,4.9932017,5.3045516,5.965535,6.4740376
2016-07-26 04:00:00,5.8635006,6.8545346,6.0508914,6.1654906,6.435361,7.3231983,6.013808,6.4563737,6.3075705,5.791385,6.6544905,5.188493,5.303698,6.07649,6.837253,6.3065286
2016-07-26 04:30:00,5.9856796,6.8562903,6.0241084,5.973774,6.397598,5.393716,5.9613338,6.411206,6.1087556,5.401326,6.6102395,5.146395,5.4558926,6.649258,6.79627,6.107594
2016-07-26 05:00:00,6.407987,6.862623,5.9973764,5.7820573,6.3638806,6.3461533,5.925751,6.3660917,5.9099417,5.046439,6.5834775,5.2780337,5.8395658,6.5451055,6.06658,5.9086595
2016-07-26 05:30:00,6.8899736,6.8667006,5.992702,5.856609,6.3638806,7.156385,5.963729,6.367314,5.9750414,5.4541802,6.5333858,5.2757735,6.477541,6.178804,5.5775485,5.9737973
2016-07-26 06:00:00,7.7118773,6.8673253,5.9463882,5.9311604,6.3638806,7.966616,5.988961,6.3234377,6.0401416,6.740006,6.520283,5.4771266,7.083385,5.919873,5.7958384,6.038935
2016-07-26 06:30:00,7.8707714,6.8716793,5.9128814,6.1551523,6.350394,8.450195,6.0739164,6.263207,6.2231765,8.368984,6.4429927,5.6940107,7.834433,6.385129,7.3573885,6.2220736
2016-07-26 07:00:00,7.6557126,6.882403,5.92865,6.027385,6.336907,8.608131,6.0576024,6.037824,6.099046,8.091265,6.34499,5.8839927,7.661031,6.3022366,7.5731425,6.0978694
2016-07-26 07:30:00,7.7211514,7.1428723,5.938052,6.8509965,6.357137,8.110894,6.405785,6.2759852,6.6779103,9.950415,5.7304854,5.9512186,8.739911,7.429109,8.25753,6.6779366
2016-07-26 08:00:00,7.6988997,6.9892273,5.9456086,6.316697,6.377368,8.441209,5.8150587,6.088694,6.389363,9.006526,5.292712,6.0693865,8.152062,7.3210955,8.21763,6.388361
2016-07-26 08:30:00,7.7149844,6.832519,5.956401,6.2057166,6.3841114,8.50552,5.568341,5.936627,6.2987323,8.655849,4.903347,6.1616054,7.947973,7.4409523,8.211204,6.297679
2016-07-26 09:00:00,7.7851076,7.6166396,5.9693947,6.182328,6.3908544,8.533836,5.4199057,5.8389974,6.28459,8.604119,4.491369,6.159745,7.9093294,7.8225813,8.313774,6.283529
2016-07-26 09:30:00,7.974509,7.8748536,6.041671,6.239236,6.3908544,8.518098,5.501296,5.810819,6.3342834,8.809827,4.4079766,6.1280875,8.021049,8.0633135,8.566428,6.3332515
2016-07-26 10:00:00,8.246485,8.0264,6.126281,6.688007,6.3908544,8.206783,6.3693137,6.0600724,6.634124,9.726103,4.6103964,6.0370536,8.575489,8.539967,9.111439,6.633266
2016-07-26 10:30:00,9.102045,9.411725,6.461756,7.5386696,6.3908544,7.8115153,8.8711195,6.775323,6.932449,11.026017,6.5310926,5.91116,9.351143,9.82963,9.64807,6.932637
2016-07-26 11:00:00,9.850256,10.269983,7.0615625,7.652859,6.3908544,7.780258,9.867243,6.7872415,6.9711185,11.23234,7.860991,5.836216,9.466841,10.368831,9.965455,6.9713306
2016-07-26 11:30:00,10.030601,10.944641,7.5930605,6.956704,6.397598,8.125635,9.658741,6.252164,6.739702,10.207007,7.8484006,5.8937445,8.842303,10.264964,9.9037285,6.7397723
2016-07-26 12:00:00,11.189533,11.608931,8.222166,7.5284505,6.404341,7.829886,11.039563,6.4841995,6.937653,11.030941,9.54439,5.666991,9.33978,10.968929,10.207607,6.937846
2016-07-26 12:30:00,12.069906,11.975861,8.645948,7.798121,6.404341,7.588701,12.090806,7.1127276,7.087208,11.876404,10.756525,5.796729,9.84052,11.986143,10.457632,7.087537
2016-07-26 13:00:00,12.359541,12.035879,9.101435,7.7633123,6.404341,7.6541862,11.9787445,7.195134,7.0759735,11.672999,10.657637,5.909477,9.718293,11.869767,10.445943,7.076253
2016-07-26 13:30:00,13.11448,12.465554,9.547536,7.821412,6.404341,7.559516,12.6918125,7.65932,7.070509,12.034483,11.53514,6.0551805,9.927918,12.61176,10.584169,7.070856
2016-07-26 14:00:00,13.397845,12.404172,9.914601,7.815032,6.404341,7.5828733,12.599413,7.8500447,7.0750833,12.014256,11.419688,5.8745613,9.914275,12.529672,10.600648,7.075425
2016-07-26 14:30:00,13.87267,12.416448,10.248456,7.897274,6.397598,7.4200788,13.016522,8.376013,7.010568,12.468215,11.83623,6.229917,10.121267,12.915927,10.72491,7.010971
2016-07-26 15:00:00,13.782113,12.050882,10.623386,7.8911386,6.3908544,7.432252,12.623663,8.572614,7.0092783,12.43758,11.2897415,6.1258917,10.104141,12.516634,10.710359,7.0096726
2016-07-26 15:30:00,11.509659,10.649598,10.702043,10.419886,6.397598,6.6982656,14.881743,11.511709,5.7716255,11.523874,12.3368845,8.33824,5.1544347,11.251118,7.2370815,5.7725677
2016-07-26 16:00:00,17.95506,12.023602,10.966855,15.844394,6.404341,9.80729,22.734552,15.718719,9.366776,16.347933,19.607168,11.598256,9.949899,17.915794,11.782316,9.36826
2016-07-26 16:30:00,16.337059,10.988291,11.205446,15.796675,6.4267387,9.557935,21.18873,15.933829,9.48163,16.562979,17.96721,11.903748,10.188818,17.16966,12.22132,9.483118
2016-07-26 17:00:00,15.4609785,11.03876,11.423064,14.6142435,6.4526052,8.667654,20.125103,15.32561,8.317752,15.802829,17.062033,11.481272,9.177136,16.473532,11.873731,8.319226
2016-07-26 17:30:00,16.43828,11.5093565,11.71759,14.889809,6.443983,9.058743,21.071815,15.82739,8.532654,15.768589,18.05291,11.949133,9.293979,16.89879,11.812728,8.534176
2016-07-26 18:00:00,15.359144,10.898263,11.820718,15.010038,6.435361,8.970259,20.302055,16.019854,8.597198,16.051973,17.129662,12.103752,9.457501,16.545414,12.169687,8.598738
2016-07-26 18:30:00,14.707968,10.153494,11.884517,15.888256,6.4267387,9.828509,20.06733,16.70668,9.592685,16.389723,16.725588,12.601351,10.168059,16.208279,12.240666,9.594189
2016-07-26 19:00:00,13.834999,9.6358385,12.018234,16.02173,6.4181166,10.036941,19.445671,16.940397,9.696967,16.351263,16.142426,12.782948,10.18524,15.731965,12.159307,9.698492
2016-07-26 19:30:00,12.468331,8.606392,11.850432,16.246817,6.4526052,10.094595,18.175531,16.924389,10.200206,16.6247,15.145118,12.947799,10.695739,15.068291,12.487747,10.201791
2016-07-26 20:00:00,11.014146,7.6499224,11.785759,16.270384,6.4870944,10.277043,17.053099,16.87359,10.459076,16.450228,13.956637,13.062474,10.85145,13.906947,12.4176445,10.460681
2016-07-26 20:30:00,10.646382,7.486919,11.714969,16.167582,6.478472,10.051601,16.752014,16.727156,10.276842,16.554579,13.564357,12.882741,10.775273,13.8076515,12.508676,10.278423
2016-07-26 21:00:00,9.516351,6.821525,11.554159,16.249193,6.46985,10.462634,15.973455,16.6171,10.3182335,16.193829,12.577972,12.752973,10.601161,12.491455,11.972522,10.319824
2016-07-26 21:30:00,8.893749,6.9997115,11.471131,16.272385,6.478472,10.243685,15.367084,16.546896,10.403929,16.491653,11.7987585,12.732032,10.816886,12.213045,12.428281,10.405529
2016-07-26 22:00:00,8.502821,7.0880156,11.19059,16.34506,6.4870944,10.449596,14.725118,16.305664,10.54963,16.362286,10.8561,12.563347,10.860281,11.236614,12.308795,10.551249
2016-07-26 22:30:00,7.569112,6.9902167,11.082217,15.877115,6.4870944,9.761222,13.653064,15.862136,9.982185,16.450375,9.636283,12.123496,10.5813265,10.820771,12.425842,9.983717
2016-07-26 23:00:00,7.2629642,6.9190373,10.705539,15.129322,6.4870944,8.924536,12.368324,14.941147,9.075386,16.284702,8.291453,11.231434,9.987542,10.249867,12.200933,9.076778
2016-07-26 23:30:00,7.203975,6.887893,10.193396,15.149575,6.4870944,8.918934,11.564994,14.421366,9.099946,16.321728,7.627935,10.770044,10.01934,9.768297,12.2596035,9.101341
2016-07-27 00:00:00,6.979022,6.874484,9.7100935,13.813716,6.4870944,7.8541555,9.42444,12.97383,7.7502065,15.530848,6.209991,9.352707,8.883599,8.394768,11.184077,7.7515483
2016-07-27 00:30:00,7.0109534,6.865016,9.059162,9.4701395,6.478472,5.969856,7.0500264,9.331574,6.3894024,12.825423,6.358548,6.3442073,8.672941,6.6841273,9.550943,6.3901505
2016-07-27 01:00:00,7.0709434,6.8596683,8.783334,7.517819,6.46985,7.627337,6.3019924,6.6102138,6.9687123,10.703163,6.5556746,5.703952,9.176894,6.7736516,9.890397,6.9689317
2016-07-27 01:30:00,7.627505,6.8559093,8.485312,8.534695,6.46985,6.8350787,6.6993103,8.184734,6.80448,12.710229,6.4999223,5.8900294,9.9251585,6.9037175,10.194673,6.804993
2016-07-27 02:00:00,7.643777,6.853836,8.10589,9.285292,6.46985,6.257859,6.903394,8.372353,6.4510503,12.947054,6.5130873,5.7651863,9.111293,6.706917,9.755162,6.4517503
2016-07-27 02:30:00,6.830572,6.8530145,7.7864633,12.445924,6.46985,6.4574914,8.116134,10.568113,6.327647,14.839566,6.3648915,6.7951207,7.9967327,6.8554797,10.092063,6.3288374
2016-07-27 03:00:00,7.127574,6.8530145,7.7802243,13.875676,6.46985,7.8651648,8.704457,11.774052,7.7065187,15.611715,6.3367896,7.832868,8.85289,7.859772,11.219009,7.707863
2016-07-27 03:30:00,7.1816115,6.8530793,8.110881,14.546273,6.443983,8.5035,9.2293215,12.478375,8.2001295,15.889205,6.295511,8.41595,9.116209,8.250389,11.445236,8.201586
2016-07-27 04:00:00,7.2210536,6.8541584,8.415563,15.828185,6.4181166,10.305114,10.722266,13.710841,9.462268,15.750311,6.8372345,9.468334,9.762016,8.64666,10.908614,9.463756
2016-07-27 04:30:00,6.810528,6.8556814,8.554006,15.415838,6.4181166,10.783744,10.331082,13.43026,8.962242,14.476384,6.560906,9.265923,8.803096,7.767185,9.09871,8.963656
2016-07-27 05:00:00,6.972388,6.86017,8.521244,15.452136,6.4181166,10.788331,10.585528,13.444859,9.006258,14.521027,6.6793766,9.268502,8.850471,7.843398,9.152056,9.007677
2016-07-27 05:30:00,7.322246,6.8676696,8.403937,15.609259,6.4110847,10.783041,11.119235,13.520081,9.139217,14.74966,6.9826074,9.257738,9.021692,8.123498,9.364286,9.140661
2016-07-27 06:00:00,7.657048,6.873285,8.499051,15.937935,6.404341,10.636936,11.756139,13.844596,9.480209,15.417921,7.532385,9.531161,9.559611,8.727818,10.303461,9.48171
2016-07-27 06:30:00,7.6047463,6.879484,8.773823,15.847965,6.404341,10.682026,11.950085,13.903439,9.371107,15.227825,7.6768475,9.668119,9.3925705,8.667483,10.088079,9.372592
2016-07-27 07:00:00,7.6197915,6.886389,8.840402,15.702047,6.404341,10.7533655,12.114651,13.812783,9.194163,14.922035,7.786566,9.610331,9.123231,8.522361,9.631532,9.195621
2016-07-27 07:30:00,8.019647,6.926219,8.945026,15.658499,6.404341,10.736771,13.025131,13.827336,9.1413555,14.884081,8.534778,9.6592,9.07614,8.798379,9.622018,9.142804
2016-07-27 08:00:00,7.8934245,6.9385915,8.922833,15.4551,6.404341,10.757727,12.888416,13.644513,8.894708,14.56826,8.395508,9.494739,8.769668,8.559035,9.162294,8.896118
2016-07-27 08:30:00,8.931377,7.1340084,8.980958,15.680733,6.397598,10.74303,14.209926,13.863769,9.110743,14.9065695,9.936949,9.663504,9.046178,9.353621,9.612822,9.112191
2016-07-27 09:00:00,10.852824,7.3217144,9.537048,16.264647,6.3908544,10.570754,16.65457,14.643202,9.761244,16.020445,12.984951,10.4948635,9.968565,12.520801,11.264171,9.762797
2016-07-27 09:30:00,12.270145,8.255559,9.990636,16.330585,6.3908544,10.339478,17.841042,15.066254,9.841203,16.46923,14.405194,10.964285,10.230624,14.147641,11.865527,9.842769
2016-07-27 10:00:00,13.304833,8.926397,10.521132,16.368233,6.3908544,10.3780365,18.750748,15.623891,9.886856,16.481674,15.415189,11.4846945,10.262502,14.939708,11.874103,9.888429
2016-07-27 10:30:00,14.20759,9.588506,11.08484,16.29114,6.397598,9.953657,19.636097,16.157299,9.850944,16.853882,16.2696,11.992254,10.44525,16.166876,12.419277,9.852507
2016-07-27 11:00:00,15.336865,10.22988,11.430056,16.354818,6.404341,10.06702,20.626534,16.562283,9.985735,16.819502,17.251068,12.398727,10.528342,16.729485,12.418267,9.987313
2016-07-27 11:30:00,16.157736,10.836881,11.656413,16.143757,6.4110847,9.823345,21.303043,16.649263,9.787368,16.781404,17.972185,12.495615,10.420881,17.196575,12.492002,9.788912
2016-07-27 12:00:00,17.0754,11.397505,11.989393,16.09921,6.4181166,10.074023,22.072443,16.965048,9.790923,16.425543,18.88237,12.812286,10.274348,17.42541,12.213445,9.792462
2016-07-27 12:30:00,18.000196,11.881742,12.448225,16.305431,6.4110847,10.144021,22.972252,17.589191,9.983418,16.656288,19.831827,13.414506,10.471528,18.138874,12.632399,9.984993
2016-07-27 13:00:00,18.263996,12.151822,12.766348,16.192944,6.404341,10.241687,23.255404,17.841494,9.78944,16.37402,20.137583,13.724609,10.201968,18.086441,12.41347,9.790988
2016-07-27 13:30:00,18.939579,12.507838,12.928031,16.236322,6.4110847,10.504774,23.812897,18.040745,9.899616,16.097729,20.793552,13.978638,10.154275,18.192535,12.122009,9.901177
2016-07-27 14:00:00,19.114399,12.682436,13.150892,16.094923,6.4181166,10.528508,23.929914,18.17328,9.785723,15.841071,20.982555,14.219735,9.989113,18.12724,11.971207,9.787262
2016-07-27 14:30:00,17.77971,11.995502,13.424444,16.128113,6.4110847,10.389097,22.9666,18.481995,9.768395,16.106426,19.855093,14.544588,10.084129,17.674465,12.425774,9.769937
2016-07-27 15:00:00,19.09556,12.685164,13.51621,16.246975,6.404341,10.448482,24.080044,18.661646,9.8549595,16.21623,21.06063,14.6844015,10.162878,18.468319,12.536551,9.856518
2016-07-27 15:30:00,16.970243,11.566647,13.696246,16.185055,6.4110847,10.403974,22.400019,18.80566,9.837446,16.175266,19.205175,14.910503,10.1565,17.31037,12.628678,9.838997
2016-07-27 16:00:00,17.946938,12.116357,13.813356,16.123135,6.4181166,10.358357,23.13691,18.884054,9.819933,16.134302,20.081516,15.058248,10.150121,17.856314,12.690026,9.821477
2016-07-27 16:30:00,17.390934,11.7743225,13.894855,16.13579,6.435361,10.361488,22.653538,18.977983,9.950425,16.149805,19.599243,15.22939,10.278196,17.582556,12.811787,9.951981
2016-07-27 17:00:00,16.834929,11.432287,13.976352,16.148445,6.4526052,10.364618,22.170168,19.071909,10.080918,16.165306,19.116968,15.400532,10.406272,17.308796,12.933548,10.082482
2016-07-27 17:30:00,16.278925,11.090253,14.057848,16.1611,6.46985,10.367749,21.686798,19.165836,10.21141,16.180807,18.634695,15.5716715,10.5343485,17.067753,13.055307,10.212985
2016-07-27 18:00:00,15.722919,10.748219,14.139346,16.173758,6.4870944,10.370879,21.203428,19.259764,10.341901,16.19631,18.155138,15.742815,10.662425,16.885416,13.17707,10.343487
2016-07-27 18:30:00,14.344481,10.011087,14.346476,16.121817,6.4870944,10.364854,20.085548,19.439083,10.278919,16.124834,17.100079,15.975689,10.592218,16.178402,13.2025,10.280495
2016-07-27 19:00:00,12.176387,8.757665,13.975041,16.046288,6.4870944,10.245608,18.196743,18.998386,10.187327,16.148092,15.301056,15.4767475,10.551559,14.83005,13.0872555,10.18889
2016-07-27 19:30:00,11.866192,8.454983,13.85793,16.204079,6.5043387,10.4534,17.950085,18.987707,10.493817,16.142519,15.124924,15.470572,10.769172,14.548269,13.01704,10.495418
2016-07-27 20:00:00,9.007027,6.951523,13.468142,16.289333,6.521583,10.478543,15.648075,18.641438,10.712344,16.225487,12.412972,15.089877,10.9797125,12.403098,12.969258,10.71397
2016-07-27 20:30:00,8.00003,7.0869656,13.107194,15.970696,6.512961,10.590889,14.736277,18.039968,10.268385,15.540027,11.16273,14.454979,10.373783,10.854242,11.950919,10.269944
2016-07-27 21:00:00,8.85385,6.938026,13.135161,16.113497,6.5043387,10.448131,15.5144415,18.169994,10.383974,16.015354,12.204595,14.526891,10.64552,12.129898,12.527686,10.385558
2016-07-27 21:30:00,7.9905553,7.141572,13.078353,16.202448,6.521583,10.057028,14.814715,18.17358,10.606986,16.600971,11.216739,14.562608,11.101369,11.979808,13.339686,10.608595
2016-07-27 22:00:00,7.5369725,7.023816,12.95862,16.05461,6.538828,9.889151,14.047346,17.944296,10.542855,16.571053,10.314761,14.405775,11.097241,11.388529,13.372374,10.544445
2016-07-27 22:30:00,7.286755,7.0257483,13.032033,14.970437,6.54745,8.643456,12.905739,17.255098,9.2857275,16.368443,9.155444,14.00612,10.310456,11.223483,13.649334,9.287119
2016-07-27 23:00:00,7.146691,6.9143653,12.850248,13.644572,6.5560727,7.42838,10.658487,16.129055,8.001133,15.786966,6.916806,13.17213,9.417355,9.9649515,13.354497,8.002482
2016-07-27 23:30:00,6.4858885,6.883488,12.141463,10.956419,6.5560727,5.445029,7.9570165,13.021,5.9127994,14.3846445,6.2103047,10.993163,7.9948583,7.690701,12.166004,5.913939
2016-07-28 00:00:00,6.7827706,6.8702955,11.749053,13.578924,6.5560727,7.67162,8.966851,14.934313,7.9375896,15.386533,6.355684,11.769251,9.134835,8.421414,12.318569,7.9389257
2016-07-28 00:30:00,6.863589,6.8642344,11.313818,14.547919,6.538828,8.4872465,9.762187,15.164839,8.771863,15.9104,6.6016774,11.631041,9.742994,8.8921,12.330095,8.7733755
2016-07-28 01:00:00,6.5194845,6.8570557,10.785069,12.335049,6.521583,6.518011,8.130684,13.050468,6.5262566,14.597937,6.41796,9.8419075,8.074739,6.940742,11.132454,6.527337
2016-07-28 01:30:00,6.4183474,6.8535833,10.498409,10.495007,6.5302057,5.421004,7.408908,11.424664,6.0566635,13.523533,6.5342655,8.62936,7.5303416,6.3513565,10.391968,6.0576816
2016-07-28 02:00:00,6.762369,6.852103,10.810414,14.965442,6.538828,9.097061,9.654223,14.934766,9.2220955,15.838657,6.6657805,11.4467325,9.9952,8.838765,11.897144,9.223483
2016-07-28 02:30:00,6.874147,6.85203,10.557839,15.034851,6.5302057,8.965373,9.728782,14.720394,9.2486925,16.09506,6.679343,11.22282,10.11078,8.970805,12.198676,9.250087
2016-07-28 03:00:00,6.8635654,6.8519163,10.554343,14.9132,6.521583,8.807222,9.586577,14.630825,9.043601,16.093483,6.557522,11.091983,9.97049,8.880583,12.144902,9.04497
2016-07-28 03:30:00,7.011789,6.8523717,10.170672,16.059843,6.521583,10.215354,10.8977375,15.040599,10.434058,16.20339,7.4136643,11.566298,10.81137,9.418219,12.310077,10.435639
